,URL,Sentence
394,https://www.seek.co.nz/job/50153249?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Based in our bright, modern office in the heart of Ponsonby. If this sounds like an opportunity and challenge that may be right for you then send through your CV and covering letter."
395,https://www.seek.co.nz/job/50152675?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,EOE/Minority/Female/Veteran/Disabled/Sexual Orientation/Gender Identity/National Origin
396,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Umbrellar is New Zealand's largest domain name and web hosting company. Dating back to 1997, we have 80,000 customers and over 255,000 domain names registered. We provide exceptional service and continuous support to help New Zealand businesses succeed online!"
397,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1, 
398,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Reporting to the Online Technical Operations Manager we have a challenging opportunity in our web hosting environment for an experienced DevOps Developer to join our team in a full-time capacity. This role is available in either location; New Plymouth / Auckland / or Christchurch. 
399,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"The DevOps Developer role is responsible for developing, maintaining and improving Umbrellar and its subsidiary companies hosting and operations software.  Key platforms that fit into this role include; billing and provisioning systems, with control panels to customers for self-management of accounts and services. "
400,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Responsibilities of the Position:
401,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Development and planning on critical internal systems
402,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Developing next generation webhosting and domain management software, primarily in HTML, CSS, JavaScript and PHP"
403,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Programming with other technologies where the need arises, such as Python, and JavaScript"
404,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Maintaining legacy systems written in PHP and MySQL
405,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Testing and documenting code and systems
406,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Diagnosing and problem-solving deployment and/or connectivity issues
407,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Providing technical leadership through mentoring/coaching to members of the development team
408,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,On occasion you will be required to work outside normal hours
409,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Our ideal candidate will be proficient in open source technologies. With a minimum of 5+ years relevant technical experience.
410,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,You will demonstrate the following skills:  
411,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Senior experience as a PHP Developer
412,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Advanced level of experience in software architecture for scalable systems
413,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Proven experience with Linux, MySQL, PHP, HTML, JavaScript, CSS"
414,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Strong technical trouble-shooting and problem-solving skills
415,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Solid documentation skills 
416,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Ability to ‘think ahead’ and ‘future proof’
417,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Candidates with the following skills will be preferred:
418,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Strong knowledge of hosting and domain name systems, software and utilizing API’s"
419,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Previous experience working with Subversion, GIT, CodeIgniter, Smarty, APS packages and/or Codeception - PHP"
420,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Salesforce development skills  
421,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Apex, Visualforce, SOQL, SOSL and Lightning component framework skills"
422,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Knowledge of Networking, load balancing (Keepalived) and deployment automation tools (Puppet)"
423,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"This is an opportunity for a Senior PHP Developer to be instrumental in our web hosting environment. We ask you demonstrate a high level of professionalism, be self-motivated with an ability to share and mentor others.  Along with your strong communication skills it is essential you have an ambitious attitude to work in our close-knit team. You will need to demonstrate resilience and adaptability to operate in high pressure, deadline-driven environment. Bring your passion and commitment to excellence! "
424,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"In return, you will enjoy a competitive salary, health and life insurance benefits, gym membership and a flexible work environment with offices basedin Albany! We are supportive of creativity, flexibility and a rewarding and collaborative environment of staff who have a high motivation for success!"
425,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"If you feel you have what it takes to join the team, apply with your covering letter and CV today!"
426,https://www.seek.co.nz/job/50149028?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Please note only candidates eligible to work in NZ will be considered. 
427,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Full-time, permanent role"
428,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Based in Auckland
429,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Help guide the delivery of effective and sustainable test automation solutions
430,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Westpac is a strong and trusted brand in the New Zealand market.  We are responsible for leading some great innovative banking products and continue to enhance our customers' experience with next generation banking.
431,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1, 
432,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,How will you help?
433,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"In this rewarding and diverse role, you'll contribute to and help guide the delivery of effective and sustainable test automation solutions for Westpac NZ, in line with the broader business and technology strategies, with the goal of continuously advancing our automation capability to meet both business and technology requirements."
434,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"You'll actively oversee and participate in the test automation delivery by designing, developing, maintaining and executing automated test solutions. This will include providing thought leadership and peer reviews within the automation community regarding the design and implementation of automation strategies and solutions within our Experience Hub. "
435,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,What you will need:
436,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"At Westpac we love people who are able to think outside the box and who are always striving to continually improve, both their personal skills and what they are working on. Great teamwork and communication skills, especially when it comes to explaining complex technologies to non-technical stakeholders, are also highly valued here."
437,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Along with the above, we'd expect you to have:"
438,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,
439,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"At least 2+ years' experience working in a large-scale Data Warehouse / Business Intelligence environment with large clients e.g., NZ Banking environments"
440,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Experience in the design, implementation and execution of data test strategies, test best practice, tools and techniques"
441,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Experience in the interpretation of business requirements to determine robust testing scenarios
442,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Experience in the management of data to dev/test environments ensuring data is intact and synchronised to production data environments
443,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Understanding of data modelling principles/methods including conceptual, logical &amp; physical Data Models"
444,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Ability to design, implement and execute automated test solutions, that work in a continuous deployment environment, which are easy to maintain / scale and suited to data processing"
445,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Understanding of unit and regression test automation practices for Apache Spark applications in both batch and streaming environments
446,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Understanding of Scala testing libraries, e.g., Scalatest, Scalacheck, Junit, or Apache Spark-testing-base"
447,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Test Driven Development / Behaviour Driven Development experience
448,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Understanding of complex Agile/DevOps delivery environment 
449,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,Some of the technologies you will need to have experience with:
450,https://www.seek.co.nz/job/50147913?type=standout#searchRequestToken=8832f5d8-0084-4464-8014-98091f7cecd1,"Working knowledge of big-data technologies, eg, Apache Spark, Hadoop"
